ID	ALIGNMENT	COGID	CONCEPT	DOCULECT	FORM	NOTE	TOKENS	TYPE
2891	ĭ ɛ t .	1446	辥 (xia)	Zhou		?	ĭ ɛ t .	2 xia
2892	j e t .	1446	辥 (xia)	Baxter		?	j e t .	2 xia
2893	ĭ ɛ n ˥	1447	辨 (xia)	Zhou		?	ĭ ɛ n ˥	2 xia
2894	j e n X	1447	辨 (xia)	Baxter		?	j e n X	2 xia
745	z ĭ	373	辭 (shang)	Zhou		?	z ĭ	1 shang
746	z .	373	辭 (shang)	Baxter		?	z .	1 shang
1085	ĭ ə t .	543	迄 (xia)	Zhou		?	ĭ ə t .	1 xia
1086	j ɨ t .	543	迄 (xia)	Baxter		?	j ɨ t .	1 xia
3135	trh w	1575	迍 (shang)	Baxter	ţʰwɐi˩˥', '迍		trh w	
3136	ţʰ w	1575	迍 (shang)	Zhou	ţʰwɐi˩˥', '迍		ţʰ w	
2895	ĭu ĕ n ˩	1448	迍 (xia)	Zhou		?	ĭu ĕ n ˩	2 xia
2896	w i n .	1448	迍 (xia)	Baxter		?	w i n .	2 xia
1635	kʰ ĭ	818	近 (shang)	Zhou		?	kʰ ĭ	2 shang
1636	kh j	818	近 (shang)	Baxter		?	kh j	2 shang
2897	i e ŋ ˥	1449	迥 (xia)	Zhou		?	i e ŋ ˥	2 xia
2898	. e ng X	1449	迥 (xia)	Baxter		?	. e ng X	2 xia
565	ĭ ɑ . ˩	283	迦 (xia)	Zhou	gʰĭɑ˩	?	ĭ ɑ . ˩	0 xia
566	j a . .	283	迦 (xia)	Baxter	gʰĭɑ˩	?	j a . .	0 xia
1087	i ei . ˩	544	迷 (xia)	Zhou		?	i ei . ˩	1 xia
1088	. ej . .	544	迷 (xia)	Baxter		?	. ej . .	1 xia
567	. æ ŋ ˩˥	284	迸 (xia)	Zhou	bʰæŋ˩˥ / ʔæŋ˩˥ / xwæŋ˩˥ / ʧæŋ˩˥	?	. æ ŋ ˩˥	0 xia
568	. ɛ ng H	284	迸 (xia)	Baxter	bʰæŋ˩˥ / ʔæŋ˩˥ / xwæŋ˩˥ / ʧæŋ˩˥	?	. ɛ ng H	0 xia
1089	ĭ ɛ k .	545	迹 (xia)	Zhou		?	ĭ ɛ k .	1 xia
1090	j e k .	545	迹 (xia)	Baxter		?	j e k .	1 xia
747	ţ w	374	追 (shang)	Zhou		?	ţ w	1 shang
748	tr w	374	追 (shang)	Baxter		?	tr w	1 shang
2899	ĭw i . ˩	1450	追 (xia)	Zhou		?	ĭw i . ˩	2 xia
2900	w ij . .	1450	追 (xia)	Baxter		?	w ij . .	2 xia
2901	. u ŋ ˩˥	1451	送 (xia)	Zhou		?	. u ŋ ˩˥	2 xia
2902	. uw ng H	1451	送 (xia)	Baxter		?	. uw ng H	2 xia
1091	ĭ ɐ k .	546	逆 (xia)	Zhou		?	ĭ ɐ k .	1 xia
1092	j æ k .	546	逆 (xia)	Baxter		?	j æ k .	1 xia
2903	ĭ u k .	1452	逐 (xia)	Zhou		?	ĭ u k .	2 xia
2904	j uw k .	1452	逐 (xia)	Baxter		?	j uw k .	2 xia
3172	th w	1571	通 (shang)	Baxter	tʰuɑn˩˥', '通		th w	
3173	tʰ u	1571	通 (shang)	Zhou	tʰuɑn˩˥', '通		tʰ u	
177	s .	89	速 (shang)	Zhou	səu˥˩	?	s .	0 shang
178	s .	89	速 (shang)	Baxter	səu˥˩	?	s .	0 shang
3137	l j	1569	連 (shang)	Baxter	lĭɛn˩˥', '連'		l j	
3138	l ĭ	1569	連 (shang)	Zhou	lĭɛn˩˥', '連'		l ĭ	
2905	ĭ ɛ n ˥˩	1453	連 (xia)	Zhou		?	ĭ ɛ n ˥˩	2 xia
2906	j e n .	1453	連 (xia)	Baxter		?	j e n .	2 xia
2907	ĭw ɐ n ˥	1454	逺 (xia)	Zhou		?	ĭw ɐ n ˥	2 xia
2908	j o n X	1454	逺 (xia)	Baxter		?	j o n X	2 xia
2909	ĭ ə k .	1455	逼 (xia)	Zhou		?	ĭ ə k .	2 xia
2910	. i k .	1455	逼 (xia)	Baxter		?	. i k .	2 xia
1093	ĭ u . ˥˩	547	逾 (xia)	Zhou		?	ĭ u . ˥˩	1 xia
1094	j u . .	547	逾 (xia)	Baxter		?	j u . .	1 xia
2911	w i . ˩˥	1456	遂 (xia)	Zhou		?	w i . ˩˥	2 xia
2912	w ij . H	1456	遂 (xia)	Baxter		?	w ij . H	2 xia
1637	ŋ ĭ	819	遇 (shang)	Zhou		?	ŋ ĭ	2 shang
1638	ng j	819	遇 (shang)	Baxter		?	ng j	2 shang
2913	ĭ u . ˩˥	1457	遇 (xia)	Zhou		?	ĭ u . ˩˥	2 xia
2914	j u . H	1457	遇 (xia)	Baxter		?	j u . H	2 xia
2915	ĭ uə n ˩˥	1458	運 (xia)	Zhou		?	ĭ uə n ˩˥	2 xia
2916	j u n H	1458	運 (xia)	Baxter		?	j u n H	2 xia
1639	k ĭw	820	過 (shang)	Zhou		?	k ĭw	2 shang
1640	k jw	820	過 (shang)	Baxter		?	k jw	2 shang
3111	w a . H	1556	過 (xia)	Baxter			w a . H	
3112	u ɑ . ˩˥	1556	過 (xia)	Zhou			u ɑ . ˩˥	
1095	. ɑu . ˥	548	道 (xia)	Zhou		?	. ɑu . ˥	1 xia
1096	. aw . X	548	道 (xia)	Baxter		?	. aw . X	1 xia
2917	. ɑ t .	1459	達 (xia)	Zhou		?	. ɑ t .	2 xia
2918	. a t .	1459	達 (xia)	Baxter		?	. a t .	2 xia
2919	. əu . ˩˥	1460	遘 (xia)	Zhou		?	. əu . ˩˥	2 xia
2920	. uw . H	1460	遘 (xia)	Baxter		?	. uw . H	2 xia
1641	ɖʰ ĭ	821	遟 (shang)	Zhou		?	ɖʰ ĭ	2 shang
1642	dr j	821	遟 (shang)	Baxter		?	dr j	2 shang
2921	ĭ ɛu . ˥˩	1461	遥 (xia)	Zhou		?	ĭ ɛu . ˥˩	2 xia
2922	j ew . .	1461	遥 (xia)	Baxter		?	j ew . .	2 xia
1097	. ɑu . ˥˩	549	遭 (xia)	Zhou		?	. ɑu . ˥˩	1 xia
1098	. aw . .	549	遭 (xia)	Baxter		?	. aw . .	1 xia
2923	ĭ a . ˩	1462	遮 (xia)	Zhou		?	ĭ a . ˩	2 xia
2924	j æ . .	1462	遮 (xia)	Baxter		?	j æ . .	2 xia
2925	ĭ ĕ n ˩˥	1463	遴 (xia)	Zhou		?	ĭ ĕ n ˩˥	2 xia
2926	. i n H	1463	遴 (xia)	Baxter		?	. i n H	2 xia
179	ts ĭw	90	遵 (shang)	Zhou	tsĭwe˥˩ / tswi˥	?	ts ĭw	0 shang
180	ts w	90	遵 (shang)	Baxter	tsĭwe˥˩ / tswi˥	?	ts w	0 shang
2927	ĭu ĕ n ˩	1464	遵 (xia)	Zhou		?	ĭu ĕ n ˩	2 xia
2928	w i n .	1464	遵 (xia)	Baxter		?	w i n .	2 xia
3143	tsh j	1558	遷 (shang)	Baxter	', '遷		tsh j	
3149	t sʰ ĭ	1558	遷 (shang)	Zhou			tsʰ ĭ	
3162	tsh j	1566	遷 (shang)	Baxter	tsʰĭa˩˥', '遷		tsh j	
3163	tsʰ ĭ	1566	遷 (shang)	Zhou	tsʰĭa˩˥', '遷		tsʰ ĭ	
2929	w i . ˥˩	1465	遺 (xia)	Zhou		?	w i . ˥˩	2 xia
2930	w ij . .	1465	遺 (xia)	Baxter		?	w ij . .	2 xia
2931	ĭ ɛu . ˥˩	1466	邀 (xia)	Zhou		?	ĭ ɛu . ˥˩	2 xia
2932	j ew . .	1466	邀 (xia)	Baxter		?	j ew . .	2 xia
2933	w æi . ˩˥	1467	邁 (xia)	Zhou		?	w æi . ˩˥	2 xia
2934	w æj . H	1467	邁 (xia)	Baxter		?	w æj . H	2 xia
2935	w a n ˥˩	1468	還 (xia)	Zhou		?	w a n ˥˩	2 xia
2936	w æ n .	1468	還 (xia)	Baxter		?	w æ n .	2 xia
181	p i	91	邊 (shang)	Zhou	piei˥˩ / puŋ˥	?	p i	0 shang
182	p j	91	邊 (shang)	Baxter	piei˥˩ / puŋ˥	?	p j	0 shang
3229	. ɑ . ˩˥	1613	邏 (xia)	Zhou	tʰɑ˩˥	new	. ɑ . ˩˥	
3230	. a . H	1613	邏 (xia)	Baxter	laH	new	. a . H	
1643	n .	822	那 (shang)	Zhou		?	n .	2 shang
1644	n .	822	那 (shang)	Baxter		?	n .	2 shang
2937	ĭ a . ˥˩	1469	邪 (xia)	Zhou		?	ĭ a . ˥˩	2 xia
2938	j æ . .	1469	邪 (xia)	Baxter		?	j æ . .	2 xia
1645	l i	823	郎 (shang)	Zhou		?	l i	2 shang
1646	l .	823	郎 (shang)	Baxter		?	l .	2 shang
2939	. ɑ ŋ ˥˩	1470	郎 (xia)	Zhou		?	. ɑ ŋ ˥˩	2 xia
2940	. a ng .	1470	郎 (xia)	Baxter		?	. a ng .	2 xia
2941	ĭ ɛ ŋ ˥	1471	郢 (xia)	Zhou		?	ĭ ɛ ŋ ˥	2 xia
2942	j e ng X	1471	郢 (xia)	Baxter		?	j e ng X	2 xia
569	ĭ ɐ k .	285	郤 (xia)	Zhou	xĭɐk	?	ĭ ɐ k .	0 xia
570	j æ k .	285	郤 (xia)	Baxter	xĭɐk	?	j æ k .	0 xia
749	bʰ .	375	部 (shang)	Zhou		?	bʰ .	1 shang
750	b .	375	部 (shang)	Baxter		?	b .	1 shang
2943	u ɑ k .	1472	郭 (xia)	Zhou		?	u ɑ k .	2 xia
2944	w a k .	1472	郭 (xia)	Baxter		?	w a k .	2 xia
1647	t .	824	都 (shang)	Zhou		?	t .	2 shang
1648	t .	824	都 (shang)	Baxter		?	t .	2 shang
2945	. u . ˥˩	1473	都 (xia)	Zhou		?	. u . ˥˩	2 xia
2946	. u . .	1473	都 (xia)	Baxter		?	. u . .	2 xia
183	ʧ w	92	鄒 (shang)	Zhou	ʧwæt	?	ʧ w	0 shang
184	tsr w	92	鄒 (shang)	Baxter	ʧwæt	?	tsr w	0 shang
1649	p ĭ	825	鄙 (shang)	Zhou		?	p ĭ	2 shang
1650	p j	825	鄙 (shang)	Baxter		?	p j	2 shang
2947	. i . ˥	1474	鄙 (xia)	Zhou		?	. i . ˥	2 xia
2948	. ij . X	1474	鄙 (xia)	Baxter		?	. ij . X	2 xia
2949	. ə ŋ ˩˥	1475	鄧 (xia)	Zhou		?	. ə ŋ ˩˥	2 xia
2950	. o ng H	1475	鄧 (xia)	Baxter		?	. o ng H	2 xia
3223	ĭ ɛ ŋ ˩˥	1611	鄭 (xia)	Zhou		new	ĭ ɛ ŋ ˩˥	
3224	j e ng H	1611	鄭 (xia)	Baxter		new	j e ng H	
2951	ĭ ĕ n ˩	1476	鄰 (xia)	Zhou		?	ĭ ĕ n ˩	2 xia
2952	. i n .	1476	鄰 (xia)	Baxter		?	. i n .	2 xia
1099	ĭ əu . ˥	550	酉 (xia)	Zhou		?	ĭ əu . ˥	1 xia
1100	j uw . X	550	酉 (xia)	Baxter		?	j uw . X	1 xia
571	. ɑ m ˥˩	286	酣 (xia)	Zhou	tʰɑm˥˩ / mɑm˩	?	. ɑ m ˥˩	0 xia
572	. a m .	286	酣 (xia)	Baxter	tʰɑm˥˩ / mɑm˩	?	. a m .	0 xia
573	u o k .	287	酷 (xia)	Zhou	ʔuok / xuok	?	u o k .	0 xia
574	w ow k .	287	酷 (xia)	Baxter	ʔuok / xuok	?	w ow k .	0 xia
185	ts w	93	醉 (shang)	Zhou	tswi˥˩	?	ts w	0 shang
186	ts w	93	醉 (shang)	Baxter	tswi˥˩	?	ts w	0 shang
2953	w i . ˩˥	1477	醉 (xia)	Zhou		?	w i . ˩˥	2 xia
2954	w ij . H	1477	醉 (xia)	Baxter		?	w ij . H	2 xia
187	tsʰ ĭu	94	醋 (shang)	Zhou	tsʰĭuɑ˥˩	?	tsʰ ĭu	0 shang
188	tsh jw	94	醋 (shang)	Baxter	tsʰĭuɑ˥˩	?	tsh jw	0 shang
575	i e ŋ ˥	288	醒 (xia)	Zhou	dzʰieŋ˥	?	i e ŋ ˥	0 xia
576	j e ng X	288	醒 (xia)	Baxter	dzʰieŋ˥	?	j e ng X	0 xia
3197		1595	釅 (xia)	Baxter	kʰĭɐm˩˥	new	j o m H	
3198	ĭ ɐ m ˩˥	1595	釅 (xia)	Zhou		new	ĭ ɐ m ˩˥	
751	tsʰ .	376	采 (shang)	Zhou		?	tsʰ .	1 shang
752	tsh .	376	采 (shang)	Baxter		?	tsh .	1 shang
3128	ɕ w	1580	釋 (shang)	Zhou	ɕwi˩˥', '釋		ɕ w	
3185	sy w	1580	釋 (shang)	Baxter	ɕwi˩˥', '釋		sy w	
753	l .	377	里 (shang)	Zhou		?	l .	1 shang
754	l .	377	里 (shang)	Baxter		?	l .	1 shang
2955	ĭ ə . ˥	1478	里 (xia)	Zhou		?	ĭ ə . ˥	2 xia
2956	. i . X	1478	里 (xia)	Baxter		?	. i . X	2 xia
577	ĭ a . ˥	289	野 (xia)	Zhou	tsĭa˥ / zĭa˥	?	ĭ a . ˥	0 xia
578	j æ . X	289	野 (xia)	Baxter	tsĭa˥ / zĭa˥	?	j æ . X	0 xia
2957	ĭ ĕ m ˩	1479	金 (xia)	Zhou		?	ĭ ĕ m ˩	2 xia
2958	. i m .	1479	金 (xia)	Baxter		?	. i m .	2 xia
2959	ĭ ĕ m ˥˩	1480	針 (xia)	Zhou		?	ĭ ĕ m ˥˩	2 xia
2960	. i m .	1480	針 (xia)	Baxter		?	. i m .	2 xia
3312	w e n H	1658	釧 (xia)	Baxter	tsyhwenH	new	w e n H	
3318	ĭw ɛ n ˩˥	1658	釧 (xia)	Zhou	ʑĭwɛn˩˥	new	ĭw ɛ n ˩˥	
1651	dʒʰ ĭ	826	鉏 (shang)	Zhou		?	dʒʰ ĭ	2 shang
1652	dzr j	826	鉏 (shang)	Baxter		?	dzr j	2 shang
2961	. əu . ˩	1481	鉤 (xia)	Zhou		?	. əu . ˩	2 xia
2962	. uw . .	1481	鉤 (xia)	Baxter		?	. uw . .	2 xia
2963	ĭ ĕ n ˥˩	1482	銀 (xia)	Zhou		?	ĭ ĕ n ˥˩	2 xia
2964	. i n .	1482	銀 (xia)	Baxter		?	. i n .	2 xia
2965	. a m ˥˩	1483	銜 (xia)	Zhou		?	. a m ˥˩	2 xia
2966	. æ m .	1483	銜 (xia)	Baxter		?	. æ m .	2 xia
579	ĭw ɛi . ˩˥	290	銳 (xia)	Zhou	nʑĭwɛi˩˥ / sĭwɛi˩˥	?	ĭw ɛi . ˩˥	0 xia
580	jw ɛi . H	290	銳 (xia)	Baxter	nʑĭwɛi˩˥ / sĭwɛi˩˥	?	jw ɛi . H	0 xia
1653	dʒʰ ĭ	827	鋤 (shang)	Zhou		?	dʒʰ ĭ	2 shang
1654	dzr j	827	鋤 (shang)	Baxter		?	dzr j	2 shang
2967	ĭ ĕ m ˥	1484	錦 (xia)	Zhou		?	ĭ ĕ m ˥	2 xia
2968	. i m X	1484	錦 (xia)	Baxter		?	. i m X	2 xia
1101	ĭw o k .	551	録 (xia)	Zhou		?	ĭw o k .	1 xia
1102	jw ow k .	551	録 (xia)	Baxter		?	jw ow k .	1 xia
2969	ĭw ɐ m ˥	1485	錽 (xia)	Zhou		?	ĭw ɐ m ˥	2 xia
2970	j o m X	1485	錽 (xia)	Baxter		?	j o m X	2 xia
1103	ĭw o ŋ ˩	552	鍾 (xia)	Zhou		?	ĭw o ŋ ˩	1 xia
1104	jw ow ng .	552	鍾 (xia)	Baxter		?	jw ow ng .	1 xia
1105	. a t .	553	鎋 (xia)	Zhou		?	. a t .	1 xia
1106	. æ t .	553	鎋 (xia)	Baxter		?	. æ t .	1 xia
581	. a m ˩˥	291	鑑 (xia)	Zhou	ʧam˩˥ / ʃam˩˥ / bʰam˩˥ / xam˩˥	?	. a m ˩˥	0 xia
582	. æ m H	291	鑑 (xia)	Baxter	ʧam˩˥ / ʃam˩˥ / bʰam˩˥ / xam˩˥	?	. æ m H	0 xia
3193	. æ m H	1598	鑒 (xia)	Baxter	ʧʰam˩˥	new	. æ m H	
3194	. a m ˩˥	1598	鑒 (xia)	Zhou		new	. a m ˩˥	
2971	ĭw a k .	1486	钁 (xia)	Zhou		?	ĭw a k .	2 xia
2972	j æ k .	1486	钁 (xia)	Baxter		?	j a k .	2 xia
2973	. ɒi . ˥˩	1487	開 (xia)	Zhou		?	. ɒi . ˥˩	2 xia
2974	. oj . .	1487	開 (xia)	Baxter		?	. oj . .	2 xia
1107	ĭu ĕ n ˩˥	554	閏 (xia)	Zhou		?	ĭu ĕ n ˩˥	1 xia
1108	w i n H	554	閏 (xia)	Baxter		?	w i n H	1 xia
1109	. æ n ˥˩	555	閑 (xia)	Zhou		?	. æ n ˥˩	1 xia
1110	. ɛ n .	555	閑 (xia)	Baxter		?	. ɛ n .	1 xia
2975	. æ n ˥˩	1488	閒 (xia)	Zhou		?	. æ n ˥˩	2 xia
2976	. ɛ n .	1488	閒 (xia)	Baxter		?	. ɛ n .	2 xia
2977	ĭu ĕ n ˩˥	1489	閠 (xia)	Zhou		?	ĭu ĕ n ˩˥	2 xia
2978	w i n H	1489	閠 (xia)	Baxter		?	w i n H	2 xia
2979	. ɒ p .	1490	閤 (xia)	Zhou		?	. ɒ p .	2 xia
2980	. o p .	1490	閤 (xia)	Baxter		?	. o p .	2 xia
2981	iw e k .	1491	闃 (xia)	Zhou		?	iw e k .	2 xia
2982	w e k .	1491	闃 (xia)	Baxter		?	w e k .	2 xia
2983	w a n ˩	1492	關 (xia)	Zhou		?	w a n ˩	2 xia
2984	w æ n .	1492	關 (xia)	Baxter		?	w æ n .	2 xia
1111	ĭw ɐ n ˥	556	阮 (xia)	Zhou		?	ĭw ɐ n ˥	1 xia
1112	jw o n X	556	阮 (xia)	Baxter		?	jw o n X	1 xia
1655	bʰ ĭ	828	防 (shang)	Zhou		?	bʰ ĭ	2 shang
1656	b j	828	防 (shang)	Baxter		?	b j	2 shang
1657	ʧ ĭ	829	阻 (shang)	Zhou		?	ʧ ĭ	2 shang
1658	tsr j	829	阻 (shang)	Baxter		?	tsr j	2 shang
755	dʰ u	378	陀 (shang)	Zhou		?	dʰ u	1 shang
756	d w	378	陀 (shang)	Baxter		?	d w	1 shang
1659	p ĭ	830	陂 (shang)	Zhou		?	p ĭ	2 shang
1660	p j	830	陂 (shang)	Baxter		?	p j	2 shang
1661	bʰ ĭw	831	附 (shang)	Zhou		?	bʰ ĭw	2 shang
1662	b j	831	附 (shang)	Baxter		?	b j	2 shang
2985	. ɐ k .	1493	陌 (xia)	Zhou		?	. ɐ k .	2 xia
2986	. æ k .	1493	陌 (xia)	Baxter		?	. æ k .	2 xia
583	. ɔ ŋ ˩˥	292	降 (xia)	Zhou	ţɔŋ˩˥	?	. ɔ ŋ ˩˥	0 xia
584	. æw ng H	292	降 (xia)	Baxter	ţɔŋ˩˥	?	. æw ng H	0 xia
1113	. æ n ˥	557	限 (xia)	Zhou		?	. æ n ˥	1 xia
1114	. ɛ n X	557	限 (xia)	Baxter		?	. ɛ n X	1 xia
1663	ţ ĭ	832	陟 (shang)	Zhou		?	ţ ĭ	2 shang
1664	tr j	832	陟 (shang)	Baxter		?	tr j	2 shang
1665	ɖʰ ĭ	833	除 (shang)	Zhou		?	ɖʰ ĭ	2 shang
1666	dr j	833	除 (shang)	Baxter		?	dr j	2 shang
2987	ĭ ə ŋ ˥˩	1494	陵 (xia)	Zhou		?	ĭ ə ŋ ˥˩	2 xia
2988	. i ng .	1494	陵 (xia)	Baxter		?	. i ng .	2 xia
585	. ɐ m ˩˥	293	陷 (xia)	Zhou	ʔɐm˩˥ / ţɐm˩˥ / dʒʰɐm˩˥ / ɖʰɐm˩˥ / kɐm˩˥ / kʰɐm˩˥ / ʧɐm˩˥ / ŋɐm˩˥	?	. ɐ m ˩˥	0 xia
586	. o m H	293	陷 (xia)	Baxter	ʔɐm˩˥ / ţɐm˩˥ / dʒʰɐm˩˥ / ɖʰɐm˩˥ / kɐm˩˥ / kʰɐm˩˥ / ʧɐm˩˥ / ŋɐm˩˥	?	. o m H	0 xia
1115	ĭ a ŋ ˥	558	陽 (xia)	Zhou		?	ĭ a ŋ ˥	1 xia
1116	j a ng X	558	陽 (xia)	Baxter		?	j a ng X	1 xia
2989	ĭ u . ˥˩	1495	隅 (xia)	Zhou		?	ĭ u . ˥˩	2 xia
2990	j u . .	1495	隅 (xia)	Baxter		?	j u . .	2 xia
3248	ĭ u ŋ ˩	1634	隆 (xia)	Zhou	pʰĭuŋ˩	new	ĭ u ŋ ˩	
3251	j uw ng .	1634	隆 (xia)	Baxter	ljuwng	new	j uw ng .	
2991	u ɒi . ˩˥	1496	隊 (xia)	Zhou		?	u ɒi . ˩˥	2 xia
2992	w oj . H	1496	隊 (xia)	Baxter		?	w oj . H	2 xia
2993	ĭw e . ˥˩	1497	隋 (xia)	Zhou		?	ĭw e . ˥˩	2 xia
2994	jw e . .	1497	隋 (xia)	Baxter		?	jw e . .	2 xia
3272	. ea . H	1638	隘 (xia)	Baxter	ʔeaH	new	. ea . H	
3283	. ai . ˩˥	1638	隘 (xia)	Zhou	kai˩˥	new	. ai . ˩˥	
1117	. ə ŋ ˩˥	559	隥 (xia)	Zhou		?	. ə ŋ ˩˥	1 xia
1118	. o ng H	559	隥 (xia)	Baxter		?	. o ng H	1 xia
189	z ĭw	95	隨 (shang)	Zhou	zĭwe˥	?	z ĭw	0 shang
190	z jw	95	隨 (shang)	Baxter	zĭwe˥	?	z jw	0 shang
2995	ĭw e . ˥˩	1498	隨 (xia)	Zhou		?	ĭw e . ˥˩	2 xia
2996	jw e . .	1498	隨 (xia)	Baxter		?	jw e . .	2 xia
2997	ĭ ɛ m ˥	1499	險 (xia)	Zhou		?	ĭ ɛ m ˥	2 xia
2998	j e m X	1499	險 (xia)	Baxter		?	j e m X	2 xia
2999	ĭ ə n ˥	1500	隱 (xia)	Zhou		?	ĭ ə n ˥	2 xia
3000	j ɨ n X	1500	隱 (xia)	Baxter		?	j ɨ n X	2 xia
3001	ĭw o ŋ ˥	1501	隴 (xia)	Zhou		?	ĭw o ŋ ˥	2 xia
3002	j ow ng X	1501	隴 (xia)	Baxter		?	j ow ng X	2 xia
3003	w i . ˥˩	1502	隹 (xia)	Zhou		?	w i . ˥˩	2 xia
3004	w ij . .	1502	隹 (xia)	Baxter		?	w ij . .	2 xia
3005	ĭ ɛ k .	1503	隻 (xia)	Zhou		?	ĭ ɛ k .	2 xia
3006	j e k .	1503	隻 (xia)	Baxter		?	j e k .	2 xia
1119	ĭ a k .	560	雀 (xia)	Zhou		?	ĭ a k .	1 xia
1120	j æ k .	560	雀 (xia)	Baxter		?	j a k .	1 xia
3007	. a . ˥	1504	雅 (xia)	Zhou		?	. a . ˥	2 xia
3008	. æ . X	1504	雅 (xia)	Baxter		?	. æ . X	2 xia
3009	. i . ˥	1505	雉 (xia)	Zhou		?	. i . ˥	2 xia
3010	. ij . X	1505	雉 (xia)	Baxter		?	. ij . X	2 xia
1667	tsʰ ĭ	834	雌 (shang)	Zhou		?	tsʰ ĭ	2 shang
1668	tsh j	834	雌 (shang)	Baxter		?	tsh j	2 shang
757	s w	379	雖 (shang)	Zhou		?	s w	1 shang
758	s w	379	雖 (shang)	Baxter		?	s w	1 shang
3011	. ɔ ŋ ˥˩	1506	雙 (xia)	Zhou		?	. ɔ ŋ ˥˩	2 xia
3012	. æw ng .	1506	雙 (xia)	Baxter		?	. æw ng .	2 xia
191	dʒʰ .	96	雛 (shang)	Zhou	dʒʰwan˥	?	dʒʰ .	0 shang
192	dzr w	96	雛 (shang)	Baxter	dʒʰwan˥	?	dzr w	0 shang
587	. ɑ p .	294	雜 (xia)	Zhou	tsʰɑp	?	. ɑ p .	0 xia
588	. a p .	294	雜 (xia)	Baxter	tsʰɑp	?	. a p .	0 xia
3013	i ei . ˩	1507	雞 (xia)	Zhou		?	i ei . ˩	2 xia
3014	. ej . .	1507	雞 (xia)	Baxter		?	. ej . .	2 xia
1669	l ĭ	835	離 (shang)	Zhou		?	l ĭ	2 shang
1670	l j	835	離 (shang)	Baxter		?	l j	2 shang
3015	ĭ e . ˩	1508	離 (xia)	Zhou		?	ĭ e . ˩	2 xia
3016	j e . .	1508	離 (xia)	Baxter		?	j e . .	2 xia
1671	. ĭw	836	雨 (shang)	Zhou		?	. ĭw	2 shang
1672	h jw	836	雨 (shang)	Baxter		?	h jw	2 shang
3017	ĭ u . ˥	1509	雨 (xia)	Zhou		?	ĭ u . ˥	2 xia
3018	j u . X	1509	雨 (xia)	Baxter		?	j u . X	2 xia
3019	ĭw ɛ t .	1510	雪 (xia)	Zhou		?	ĭw ɛ t .	2 xia
3020	jw e t .	1510	雪 (xia)	Baxter		?	jw e t .	2 xia
193	ĭ w	97	雲 (shang)	Zhou	ĭwɐn˥	?	ĭ w	0 shang
194	j w	97	雲 (shang)	Baxter	ĭwɐn˥	?	j w	0 shang
3021	i e n ˩˥	1511	電 (xia)	Zhou		?	i e n ˩˥	2 xia
3022	. e n H	1511	電 (xia)	Baxter		?	. e n H	2 xia
3023	ĭ ɛu . ˥˩	1512	霄 (xia)	Zhou		?	ĭ ɛu . ˥˩	2 xia
3024	j ew . .	1512	霄 (xia)	Baxter		?	j ew . .	2 xia
1121	. a . ˩	561	霞 (xia)	Zhou		?	. a . ˩	1 xia
1122	. æ . .	561	霞 (xia)	Baxter		?	. æ . .	1 xia
3025	w a . ˩˥	1513	霸 (xia)	Zhou		?	w a . ˩˥	2 xia
3026	w æ . H	1513	霸 (xia)	Baxter		?	w æ . H	2 xia
3027	i e ŋ ˥˩	1514	靈 (xia)	Zhou		?	i e ŋ ˥˩	2 xia
3028	. e ng .	1514	靈 (xia)	Baxter		?	. e ng .	2 xia
195	tsʰ i	98	青 (shang)	Zhou	tsʰiem˥	?	tsʰ i	0 shang
196	tsh j	98	青 (shang)	Baxter	tsʰiem˥	?	tsh j	0 shang
1123	ĭ ɛ ŋ ˥	562	靜 (xia)	Zhou		?	ĭ ɛ ŋ ˥	1 xia
1124	j e ng X	562	靜 (xia)	Baxter		?	j e ng X	1 xia
3029	ĭw əi . ˩	1515	非 (xia)	Zhou		?	ĭw əi . ˩	2 xia
3030	jw ɨj . .	1515	非 (xia)	Baxter		?	jw ɨj . .	2 xia
1673	m i	837	靡 (shang)	Zhou		?	m i	2 shang
1674	m j	837	靡 (shang)	Baxter		?	m j	2 shang
3031	ĭ e . ˥	1516	靡 (xia)	Zhou		?	ĭ e . ˥	2 xia
3032	j e . X	1516	靡 (xia)	Baxter		?	j e . X	2 xia
3033	ĭ ɛ n ˩˥	1517	面 (xia)	Zhou		?	ĭ ɛ n ˩˥	2 xia
3034	j e n H	1517	面 (xia)	Baxter		?	j e n H	2 xia
3035	. æ k .	1518	革 (xia)	Zhou		?	. æ k .	2 xia
3036	. ɛ k .	1518	革 (xia)	Baxter		?	. ɛ k .	2 xia
3037	ĭ ə n ˩˥	1519	靳 (xia)	Zhou		?	ĭ ə n ˩˥	2 xia
3038	j ɨ n H	1519	靳 (xia)	Baxter		?	j ɨ n H	2 xia
589	ĭu ɑ . ˥˩	295	靴 (xia)	Zhou	kʰĭuɑ˥˩ / ʔĭuɑ˥˩ / gʰĭuɑ˩	?	ĭu ɑ . ˥˩	0 xia
590	jw a . .	295	靴 (xia)	Baxter	kʰĭuɑ˥˩ / ʔĭuɑ˥˩ / gʰĭuɑ˩	?	jw a . .	0 xia
197	ĭ w	99	韋 (shang)	Zhou	ĭwe˥	?	ĭ w	0 shang
198	j w	99	韋 (shang)	Baxter	ĭwe˥	?	j w	0 shang
